name,type,start_time,duration,"value","protocol","severity","rule","summary","field","message"
"Regress HLA","optical_field",4.64003793,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx2",
"Regress HLA","optical_field",4.64008345,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx3",
"Regress HLA","optical_field",4.64012897,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx4",
"Regress HLA","optical_field",4.64017449,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx5",
"Regress HLA","optical_field",4.64022001,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx6",
"Regress HLA","optical_field",4.64026552,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx7",
"Regress HLA","optical_field",4.64031105,0.00002177,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx8",
"Regress HLA","optical_field",4.64035686,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx1",
"Regress HLA","optical_field",4.64040238,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx2",
"Regress HLA","optical_field",4.6404479,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx3",
"Regress HLA","optical_field",4.64049342,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx4",
"Regress HLA","optical_field",4.64053893,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx5",
"Regress HLA","optical_field",4.64058446,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx6",
"Regress HLA","optical_field",4.64062997,0.00002177,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx7",
"Regress HLA","optical_field",4.64067577,0.00002135,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx8",
"Regress HLA","optical_event",5.08810095,0.00002114,,"CMIS",,,"Set Reg Address -> 0x03 (3)",,
"Regress HLA","optical_field",5.08815021,0.00002153,"PwrUp (Powering Up)","CMIS",,,,"Module State",
"Regress HLA","optical_field",5.08817302,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 0)",
"Regress HLA","optical_field",5.08819578,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 1)",
"Regress HLA","optical_field",5.08821854,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 2)",
"Regress HLA","optical_field",5.0882413,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 3)",
"Regress HLA","optical_field",5.08826406,0.00002147,"OK (Normal)","CMIS",,,,"Module Flags",
"Regress HLA","optical_field",5.08828681,0.00002149,"VccHighWarn","CMIS",,,,"Global Flags",
"Regress HLA","optical_field",5.08830958,0.00002187,"OK (Normal)","CMIS",,,,"Aux 1/2 Flags",
"Regress HLA","optical_field",5.08833273,0.00002148,"OK (Normal)","CMIS",,,,"Aux 3 / Custom Flags",
"Regress HLA","optical_event",5.08835549,0.00002148,,"CMIS",,,"Read Reg[0x0C] = 0x00",,
"Regress HLA","optical_event",5.08837825,0.00002148,,"CMIS",,,"Read Reg[0x0D] = 0x00",,
"Regress HLA","optical_field",5.08842377,0.00002148,"39.81 °C","CMIS",,,,"Module Temperature",
"Regress HLA","optical_field",5.08846929,0.00002148,"3.591 V","CMIS",,,,"Supply Voltage Vcc",
"Regress HLA","optical_field",5.08851481,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonValue",
"Regress HLA","optical_field",5.08856033,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonValue",
"Regress HLA","optical_field",5.08860585,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonValue",
"Regress HLA","optical_field",5.08865166,0.00002147,"0 (raw)","CMIS",,,,"CustomMonValue",
"Regress HLA","optical_field",5.08867441,0.00002134,"LowPwrAllowRequestHW","CMIS",,,,"Module Control",
"Regress HLA","optical_event",5.09010069,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",5.09012327,0.00002113,,"CMIS",,,"Page Select -> Page 0x02",,
"Regress HLA","optical_event",5.10410061,0.00002115,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",5.10417268,0.00002148,"75.00 °C","CMIS",,,,"TempMonHighAlarmThreshold",
"Regress HLA","optical_field",5.1042182,0.00002148,"-5.00 °C","CMIS",,,,"TempMonLowAlarmThreshold",
"Regress HLA","optical_field",5.10426372,0.00002148,"70.00 °C","CMIS",,,,"TempMonHighWarningThreshold",
"Regress HLA","optical_field",5.10430924,0.00002188,"0.00 °C","CMIS",,,,"TempMonLowWarningThreshold",
"Regress HLA","optical_field",5.10435516,0.00002147,"3.630 V","CMIS",,,,"VccMonHighAlarmThreshold",
"Regress HLA","optical_field",5.10440068,0.00002147,"2.970 V","CMIS",,,,"VccMonLowAlarmThreshold",
"Regress HLA","optical_field",5.10444619,0.00002148,"3.465 V","CMIS",,,,"VccMonHighWarningThreshold",
"Regress HLA","optical_field",5.10449172,0.00002147,"3.135 V","CMIS",,,,"VccMonLowWarningThreshold",
"Regress HLA","optical_field",5.10453723,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighAlarmThreshold",
"Regress HLA","optical_field",5.10458275,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowAlarmThreshold",
"Regress HLA","optical_field",5.10462827,0.00002177,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighWarningThreshold",
"Regress HLA","optical_field",5.10467408,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowWarningThreshold",
"Regress HLA","optical_field",5.1047196,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighAlarmThreshold",
"Regress HLA","optical_field",5.10476512,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowAlarmThreshold",
"Regress HLA","optical_field",5.10481064,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighWarningThreshold",
"Regress HLA","optical_field",5.10485616,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowWarningThreshold",
"Regress HLA","optical_field",5.10490168,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighAlarmThreshold",
"Regress HLA","optical_field",5.1049472,0.00002177,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowAlarmThreshold",
"Regress HLA","optical_field",5.10499301,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighWarningThreshold",
"Regress HLA","optical_field",5.10503854,0.00002147,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowWarningThreshold",
"Regress HLA","optical_field",5.10508405,0.00002148,"0 (raw)","CMIS",,,,"CustomMonHighAlarmThreshold",
"Regress HLA","optical_field",5.10512957,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowAlarmThreshold",
"Regress HLA","optical_field",5.10517509,0.00002148,"0 (raw)","CMIS",,,,"CustomMonHighWarningThreshold",
"Regress HLA","optical_field",5.10522061,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowWarningThreshold",
"Regress HLA","optical_field",5.10526613,0.00002177,"6.80 dBm (4786.3 uW)","CMIS",,,,"OpticalPowerTxHighAlarmThreshold",
"Regress HLA","optical_field",5.10531194,0.00002148,"-3.90 dBm (407.4 uW)","CMIS",,,,"OpticalPowerTxLowAlarmThreshold",
"Regress HLA","optical_field",5.10535746,0.00002148,"4.80 dBm (3020.0 uW)","CMIS",,,,"OpticalPowerTxHighWarningThreshold",
"Regress HLA","optical_field",5.10540298,0.00002148,"-1.90 dBm (645.7 uW)","CMIS",,,,"OpticalPowerTxLowWarningThreshold",
"Regress HLA","optical_field",5.1054485,0.00002148,"100.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighAlarmThreshold",
"Regress HLA","optical_field",5.10549402,0.00002147,"10.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowAlarmThreshold",
"Regress HLA","optical_field",5.10553954,0.00002147,"95.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighWarningThreshold",
"Regress HLA","optical_field",5.10558506,0.00002177,"15.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowWarningThreshold",
"Regress HLA","optical_field",5.10563087,0.00002148,"6.30 dBm (4265.8 uW)","CMIS",,,,"OpticalPowerRxHighAlarmThreshold",
"Regress HLA","optical_field",5.10567638,0.00002149,"-11.20 dBm (75.9 uW)","CMIS",,,,"OpticalPowerRxLowAlarmThreshold",
"Regress HLA","optical_field",5.10572191,0.00002148,"5.80 dBm (3801.9 uW)","CMIS",,,,"OpticalPowerRxHighWarningThreshold",
"Regress HLA","optical_field",5.10576742,0.00002134,"-10.20 dBm (95.5 uW)","CMIS",,,,"OpticalPowerRxLowWarningThreshold",
"Regress HLA","optical_compliance",5.10579144,0.00000001,,"CMIS","warning","THRESHOLD_UNINITIALIZED",,,"[THRESHOLD_UNINITIALIZED] TempMonLowWarningThreshold is 0 - threshold not programmed"
"Regress HLA","optical_event",5.10910092,0.00002169,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",5.10912389,0.00002112,,"CMIS",,,"Page Select -> Page 0x10",,
"Regress HLA","optical_event",5.11910116,0.00002115,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",5.11915042,0.00002153,"0x00 (initialize all lanes)","CMIS",,,,"DP Deinit Lanes",
"Regress HLA","optical_event",5.11917323,0.00002148,,"CMIS",,,"Read Reg[0x81] = 0x00",,
"Regress HLA","optical_event",5.11919599,0.00002148,,"CMIS",,,"Read Reg[0x82] = 0x00",,
"Regress HLA","optical_event",5.11921875,0.00002148,,"CMIS",,,"Read Reg[0x83] = 0x00",,
"Regress HLA","optical_event",5.11924151,0.00002148,,"CMIS",,,"Read Reg[0x84] = 0x00",,
"Regress HLA","optical_event",5.11926427,0.00002148,,"CMIS",,,"Read Reg[0x85] = 0x00",,
"Regress HLA","optical_event",5.11928703,0.00002148,,"CMIS",,,"Read Reg[0x86] = 0x00",,
"Regress HLA","optical_event",5.11930979,0.00002148,,"CMIS",,,"Read Reg[0x87] = 0x00",,
"Regress HLA","optical_event",5.11933255,0.00002148,,"CMIS",,,"Read Reg[0x88] = 0x00",,
"Regress HLA","optical_event",5.1193557,0.00002147,,"CMIS",,,"Read Reg[0x89] = 0x00",,
"Regress HLA","optical_event",5.11937846,0.00002147,,"CMIS",,,"Read Reg[0x8A] = 0x00",,
"Regress HLA","optical_event",5.11940121,0.00002148,,"CMIS",,,"Read Reg[0x8B] = 0x00",,
"Regress HLA","optical_event",5.11942398,0.00002147,,"CMIS",,,"Read Reg[0x8C] = 0x00",,
"Regress HLA","optical_event",5.11944673,0.00002148,,"CMIS",,,"Read Reg[0x8D] = 0x00",,
"Regress HLA","optical_event",5.11946949,0.00002148,,"CMIS",,,"Read Reg[0x8E] = 0x00",,
"Regress HLA","optical_field",5.11949225,0.00002148,"no lanes selected","CMIS",,,,"ApplyDPInit",
"Regress HLA","optical_field",5.11951501,0.00002148,"no lanes selected","CMIS",,,,"ApplyImmediate",
"Regress HLA","optical_field",5.11953777,0.00002148,"AppSel=1, DataPathID=0, ExplicitControl=0","CMIS",,,,"Lane 1 DataPath Ctrl",
"Regress HLA","optical_field",5.11956053,0.00002148,"AppSel=1, DataPathID=0, ExplicitControl=0","CMIS",,,,"Lane 2 DataPath Ctrl",
"Regress HLA","optical_field",5.11958329,0.00002148,"AppSel=1, DataPathID=2, ExplicitControl=0","CMIS",,,,"Lane 3 DataPath Ctrl",
"Regress HLA","optical_field",5.11960605,0.00002148,"AppSel=1, DataPathID=2, ExplicitControl=0","CMIS",,,,"Lane 4 DataPath Ctrl",
"Regress HLA","optical_field",5.11962881,0.00002148,"AppSel=1, DataPathID=4, ExplicitControl=0","CMIS",,,,"Lane 5 DataPath Ctrl",
"Regress HLA","optical_field",5.11965157,0.00002148,"AppSel=1, DataPathID=4, ExplicitControl=0","CMIS",,,,"Lane 6 DataPath Ctrl",
"Regress HLA","optical_field",5.11967462,0.00002148,"AppSel=1, DataPathID=6, ExplicitControl=0","CMIS",,,,"Lane 7 DataPath Ctrl",
"Regress HLA","optical_field",5.11969738,0.00002148,"AppSel=1, DataPathID=6, ExplicitControl=0","CMIS",,,,"Lane 8 DataPath Ctrl",
"Regress HLA","optical_event",5.11972014,0.00002148,,"CMIS",,,"Read Reg[0x99] = 0xFF",,
"Regress HLA","optical_event",5.1197429,0.00002148,,"CMIS",,,"Read Reg[0x9A] = 0x00",,
"Regress HLA","optical_event",5.11976566,0.00002148,,"CMIS",,,"Read Reg[0x9B] = 0x00",,
"Regress HLA","optical_event",5.11978842,0.00002148,,"CMIS",,,"Read Reg[0x9C] = 0x00",,
"Regress HLA","optical_event",5.11981118,0.00002148,,"CMIS",,,"Read Reg[0x9D] = 0x00",,
"Regress HLA","optical_event",5.11983394,0.00002147,,"CMIS",,,"Read Reg[0x9E] = 0x00",,
"Regress HLA","optical_event",5.11985669,0.00002134,,"CMIS",,,"Read Reg[0x9F] = 0x00",,
"Regress HLA","optical_event",5.12110099,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",5.12112357,0.00002112,,"CMIS",,,"Page Select -> Page 0x11",,
"Regress HLA","optical_event",5.13410175,0.00002114,,"CMIS",,,"Set Reg Address -> 0x86 (134)",,
"Regress HLA","optical_field",5.13415101,0.00002153,"0x00 (none)","CMIS",,,,"DP State Changed Flags",
"Regress HLA","optical_field",5.13417382,0.00002148,"0x00 (none)","CMIS",,,,"Tx Fault Flags",
"Regress HLA","optical_field",5.13419658,0.00002148,"0x00 (none)","CMIS",,,,"Tx LOS Flags",
"Regress HLA","optical_field",5.13421934,0.00002148,"0x00 (none)","CMIS",,,,"Tx CDRLOL Flags",
"Regress HLA","optical_field",5.1342421,0.00002148,"0x00 (none)","CMIS",,,,"Tx Adaptive EQ Fail Flags",
"Regress HLA","optical_field",5.13426486,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power High Alarm Flags",
"Regress HLA","optical_field",5.13428762,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power Low Alarm Flags",
"Regress HLA","optical_field",5.13431038,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power High Warn Flags",
"Regress HLA","optical_field",5.13433314,0.00002148,"0x00 (none)","CMIS",,,,"Tx Power Low Warn Flags",
"Regress HLA","optical_field",5.1343559,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias High Alarm Flags",
"Regress HLA","optical_field",5.13437866,0.00002177,"0x00 (none)","CMIS",,,,"Tx Bias Low Alarm Flags",
"Regress HLA","optical_field",5.13440171,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias High Warn Flags",
"Regress HLA","optical_field",5.13442447,0.00002148,"0x00 (none)","CMIS",,,,"Tx Bias Low Warn Flags",
"Regress HLA","optical_field",5.13444723,0.00002148,"0xFF (1, 2, 3, 4, 5, 6, 7, 8)","CMIS",,,,"Rx LOS Flags",
"Regress HLA","optical_field",5.13446999,0.00002148,"0x00 (none)","CMIS",,,,"Rx LOL Flags",
"Regress HLA","optical_field",5.13449275,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power High Alarm Flags",
"Regress HLA","optical_field",5.13451551,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Alarm Flags",
"Regress HLA","optical_field",5.13453827,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power High Warn Flags",
"Regress HLA","optical_field",5.13456103,0.00002148,"0x00 (none)","CMIS",,,,"Rx Power Low Warn Flags",
"Regress HLA","optical_field",5.13458379,0.00002148,"0x00 (none)","CMIS",,,,"Rx Output Status Changed Flags",
"Regress HLA","optical_field",5.13462931,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx1",
"Regress HLA","optical_field",5.13467482,0.00002149,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx2",
"Regress HLA","optical_field",5.13472063,0.00002149,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx3",
"Regress HLA","optical_field",5.13476616,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx4",
"Regress HLA","optical_field",5.13481168,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx5",
"Regress HLA","optical_field",5.1348572,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx6",
"Regress HLA","optical_field",5.13490272,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx7",
"Regress HLA","optical_field",5.13494824,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerTx8",
"Regress HLA","optical_field",5.13499376,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx1",
"Regress HLA","optical_field",5.13503957,0.00002148,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx2",
"Regress HLA","optical_field",5.13508509,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx3",
"Regress HLA","optical_field",5.1351306,0.00002149,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx4",
"Regress HLA","optical_field",5.13517613,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx5",
"Regress HLA","optical_field",5.13522165,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx6",
"Regress HLA","optical_field",5.13526717,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx7",
"Regress HLA","optical_field",5.13531269,0.00002147,"0.00 mA (x1 assumed)","CMIS",,,,"LaserBiasTx8",
"Regress HLA","optical_field",5.1353585,0.00002147,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx1",
"Regress HLA","optical_field",5.13540401,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx2",
"Regress HLA","optical_field",5.13544953,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx3",
"Regress HLA","optical_field",5.13549505,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx4",
"Regress HLA","optical_field",5.13554057,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx5",
"Regress HLA","optical_field",5.13558609,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx6",
"Regress HLA","optical_field",5.13563161,0.00002148,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx7",
"Regress HLA","optical_field",5.13567741,0.00002135,"-40.00 dBm (0.1 uW)","CMIS",,,,"OpticalPowerRx8",
"Regress HLA","optical_event",5.59110226,0.00002115,,"CMIS",,,"Set Reg Address -> 0x03 (3)",,
"Regress HLA","optical_field",5.59115152,0.00002153,"PwrUp (Powering Up)","CMIS",,,,"Module State",
"Regress HLA","optical_field",5.59117433,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 0)",
"Regress HLA","optical_field",5.59119709,0.00002148,"Page11h","CMIS",,,,"Flags Summary (bank 1)",
"Regress HLA","optical_field",5.59121985,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 2)",
"Regress HLA","optical_field",5.59124261,0.00002148,"OK (Normal)","CMIS",,,,"Flags Summary (bank 3)",
"Regress HLA","optical_field",5.59126537,0.00002148,"OK (Normal)","CMIS",,,,"Module Flags",
"Regress HLA","optical_field",5.59128813,0.00002148,"VccHighWarn","CMIS",,,,"Global Flags",
"Regress HLA","optical_field",5.59131089,0.00002147,"OK (Normal)","CMIS",,,,"Aux 1/2 Flags",
"Regress HLA","optical_field",5.59133365,0.00002186,"OK (Normal)","CMIS",,,,"Aux 3 / Custom Flags",
"Regress HLA","optical_event",5.59135679,0.00002148,,"CMIS",,,"Read Reg[0x0C] = 0x00",,
"Regress HLA","optical_event",5.59137955,0.00002148,,"CMIS",,,"Read Reg[0x0D] = 0x00",,
"Regress HLA","optical_field",5.59142507,0.00002148,"39.81 °C","CMIS",,,,"Module Temperature",
"Regress HLA","optical_field",5.59147059,0.00002148,"3.591 V","CMIS",,,,"Supply Voltage Vcc",
"Regress HLA","optical_field",5.59151611,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonValue",
"Regress HLA","optical_field",5.59156163,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonValue",
"Regress HLA","optical_field",5.59160715,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonValue",
"Regress HLA","optical_field",5.59165267,0.00002176,"0 (raw)","CMIS",,,,"CustomMonValue",
"Regress HLA","optical_field",5.59167571,0.00002134,"LowPwrAllowRequestHW","CMIS",,,,"Module Control",
"Regress HLA","optical_event",5.59310254,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",5.59312513,0.00002112,,"CMIS",,,"Page Select -> Page 0x02",,
"Regress HLA","optical_event",5.60710201,0.00002115,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",5.60717409,0.00002148,"75.00 °C","CMIS",,,,"TempMonHighAlarmThreshold",
"Regress HLA","optical_field",5.60721961,0.00002148,"-5.00 °C","CMIS",,,,"TempMonLowAlarmThreshold",
"Regress HLA","optical_field",5.60726512,0.00002148,"70.00 °C","CMIS",,,,"TempMonHighWarningThreshold",
"Regress HLA","optical_field",5.60731065,0.00002147,"0.00 °C","CMIS",,,,"TempMonLowWarningThreshold",
"Regress HLA","optical_field",5.60735656,0.00002148,"3.630 V","CMIS",,,,"VccMonHighAlarmThreshold",
"Regress HLA","optical_field",5.60740208,0.00002148,"2.970 V","CMIS",,,,"VccMonLowAlarmThreshold",
"Regress HLA","optical_field",5.6074476,0.00002148,"3.465 V","CMIS",,,,"VccMonHighWarningThreshold",
"Regress HLA","optical_field",5.60749312,0.00002148,"3.135 V","CMIS",,,,"VccMonLowWarningThreshold",
"Regress HLA","optical_field",5.60753864,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighAlarmThreshold",
"Regress HLA","optical_field",5.60758416,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowAlarmThreshold",
"Regress HLA","optical_field",5.60762968,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonHighWarningThreshold",
"Regress HLA","optical_field",5.60767549,0.00002148,"0 (raw) [assumed custom]","CMIS",,,,"Aux1MonLowWarningThreshold",
"Regress HLA","optical_field",5.60772101,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighAlarmThreshold",
"Regress HLA","optical_field",5.60776653,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowAlarmThreshold",
"Regress HLA","optical_field",5.60781205,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonHighWarningThreshold",
"Regress HLA","optical_field",5.60785757,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux2MonLowWarningThreshold",
"Regress HLA","optical_field",5.60790309,0.00002147,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighAlarmThreshold",
"Regress HLA","optical_field",5.60794861,0.00002147,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowAlarmThreshold",
"Regress HLA","optical_field",5.60799442,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonHighWarningThreshold",
"Regress HLA","optical_field",5.60803994,0.00002148,"0.00 °C [assumed laser_temperature]","CMIS",,,,"Aux3MonLowWarningThreshold",
"Regress HLA","optical_field",5.60808545,0.00002148,"0 (raw)","CMIS",,,,"CustomMonHighAlarmThreshold",
"Regress HLA","optical_field",5.60813097,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowAlarmThreshold",
"Regress HLA","optical_field",5.6081765,0.00002147,"0 (raw)","CMIS",,,,"CustomMonHighWarningThreshold",
"Regress HLA","optical_field",5.60822201,0.00002148,"0 (raw)","CMIS",,,,"CustomMonLowWarningThreshold",
"Regress HLA","optical_field",5.60826753,0.00002148,"6.80 dBm (4786.3 uW)","CMIS",,,,"OpticalPowerTxHighAlarmThreshold",
"Regress HLA","optical_field",5.60831334,0.00002148,"-3.90 dBm (407.4 uW)","CMIS",,,,"OpticalPowerTxLowAlarmThreshold",
"Regress HLA","optical_field",5.60835886,0.00002148,"4.80 dBm (3020.0 uW)","CMIS",,,,"OpticalPowerTxHighWarningThreshold",
"Regress HLA","optical_field",5.60840438,0.00002148,"-1.90 dBm (645.7 uW)","CMIS",,,,"OpticalPowerTxLowWarningThreshold",
"Regress HLA","optical_field",5.6084499,0.00002148,"100.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighAlarmThreshold",
"Regress HLA","optical_field",5.60849542,0.00002148,"10.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowAlarmThreshold",
"Regress HLA","optical_field",5.60854094,0.00002148,"95.00 mA (x1 assumed)","CMIS",,,,"LaserBiasHighWarningThreshold",
"Regress HLA","optical_field",5.60858646,0.00002148,"15.00 mA (x1 assumed)","CMIS",,,,"LaserBiasLowWarningThreshold",
"Regress HLA","optical_field",5.60863227,0.00002148,"6.30 dBm (4265.8 uW)","CMIS",,,,"OpticalPowerRxHighAlarmThreshold",
"Regress HLA","optical_field",5.60867779,0.00002148,"-11.20 dBm (75.9 uW)","CMIS",,,,"OpticalPowerRxLowAlarmThreshold",
"Regress HLA","optical_field",5.60872331,0.00002148,"5.80 dBm (3801.9 uW)","CMIS",,,,"OpticalPowerRxHighWarningThreshold",
"Regress HLA","optical_field",5.60876882,0.00002134,"-10.20 dBm (95.5 uW)","CMIS",,,,"OpticalPowerRxLowWarningThreshold",
"Regress HLA","optical_compliance",5.60879284,0.00000001,,"CMIS","warning","THRESHOLD_UNINITIALIZED",,,"[THRESHOLD_UNINITIALIZED] TempMonLowWarningThreshold is 0 - threshold not programmed"
"Regress HLA","optical_event",5.61210253,0.0000213,,"CMIS",,,"Set Reg Address -> 0x7F (127)",,
"Regress HLA","optical_event",5.61212512,0.00002152,,"CMIS",,,"Page Select -> Page 0x10",,
"Regress HLA","optical_event",5.62310268,0.00002115,,"CMIS",,,"Set Reg Address -> 0x80 (128)",,
"Regress HLA","optical_field",5.62315194,0.00002153,"0x00 (initialize all lanes)","CMIS",,,,"DP Deinit Lanes",
"Regress HLA","optical_event",5.62317475,0.00002148,,"CMIS",,,"Read Reg[0x81] = 0x00",,
"Regress HLA","optical_event",5.62319751,0.00002148,,"CMIS",,,"Read Reg[0x82] = 0x00",,
"Regress HLA","optical_event",5.62322027,0.00002148,,"CMIS",,,"Read Reg[0x83] = 0x00",,
"Regress HLA","optical_event",5.62324303,0.00002148,,"CMIS",,,"Read Reg[0x84] = 0x00",,
"Regress HLA","optical_event",5.62326579,0.00002148,,"CMIS",,,"Read Reg[0x85] = 0x00",,
"Regress HLA","optical_event",5.62328855,0.00002148,,"CMIS",,,"Read Reg[0x86] = 0x00",,
"Regress HLA","optical_event",5.62331131,0.00002148,,"CMIS",,,"Read Reg[0x87] = 0x00",,
"Regress HLA","optical_event",5.62333407,0.00002187,,"CMIS",,,"Read Reg[0x88] = 0x00",,
"Regress HLA","optical_event",5.62335723,0.00002147,,"CMIS",,,"Read Reg[0x89] = 0x00",,
"Regress HLA","optical_event",5.62337999,0.00002147,,"CMIS",,,"Read Reg[0x8A] = 0x00",,
